state,district,year,season,crop,area,production,yield
West Bengal,medinipur west,2014,summer,groundnut,8019.0,13680.0,1.7059483726150393
West Bengal,medinipur west,2014,summer,maize,1037.0,2344.0,2.260366441658631
West Bengal,medinipur west,2014,summer,moong(green gram),995.0,650.0,0.6532663316582915
West Bengal,medinipur west,2014,summer,rice,195960.0,580442.0,2.9620432741375793
West Bengal,medinipur west,2014,summer,sesamum,74080.0,58514.0,0.7898758099352052
West Bengal,medinipur west,2014,winter,rice,496134.0,1348329.0,2.7176710324226923
West Bengal,medinipur west,2014,winter,sesamum,119.0,79.0,0.6638655462184874
West Bengal,murshidabad,1997,autumn,rice,43480.0,65000.0,1.4949402023919043
West Bengal,murshidabad,1997,kharif,bajra,15.0,3.0,0.2
West Bengal,murshidabad,1997,kharif,jute,135401.0,1791640.0,13.23210316024254
West Bengal,murshidabad,1997,kharif,moong(green gram),413.0,100.0,0.24213075060532688
West Bengal,murshidabad,1997,kharif,other kharif pulses,750.0,450.0,0.6
West Bengal,murshidabad,1997,kharif,urad,9961.0,6160.0,0.6184118060435699
West Bengal,murshidabad,1997,rabi,gram,6889.0,6840.0,0.9928872114965888
West Bengal,murshidabad,1997,rabi,khesari,7549.0,8050.0,1.0663664061465095
West Bengal,murshidabad,1997,rabi,masoor,14560.0,12090.0,0.8303571428571429
West Bengal,murshidabad,1997,rabi,moong(green gram),175.0,109.0,0.6228571428571429
West Bengal,murshidabad,1997,rabi,oilseeds total,5544000.0,4485800.0,0.8091269841269841
West Bengal,murshidabad,1997,rabi,urad,410.0,413.0,1.0073170731707317
West Bengal,murshidabad,1997,rabi,wheat,122714.0,281760.0,2.2960705379989244
West Bengal,murshidabad,1997,summer,moong(green gram),280.0,7.0,0.025
West Bengal,murshidabad,1997,summer,rice,81817.0,291510.0,3.562951464854492
West Bengal,murshidabad,1997,whole year,arecanut,56.0,38.0,0.6785714285714286
West Bengal,murshidabad,1997,whole year,arhar/tur,332.0,320.0,0.963855421686747
West Bengal,murshidabad,1997,whole year,barley,1860.0,1980.0,1.064516129032258
West Bengal,murshidabad,1997,whole year,coconut,4129.0,28386.0,6.874788084281908
West Bengal,murshidabad,1997,whole year,dry chillies,3285.0,4994.0,1.5202435312024354
West Bengal,murshidabad,1997,whole year,groundnut,70.0,86.0,1.2285714285714286
West Bengal,murshidabad,1997,whole year,jowar,585.0,263.0,0.4495726495726496
West Bengal,murshidabad,1997,whole year,linseed,1669.0,500.0,0.2995805871779509
West Bengal,murshidabad,1997,whole year,maize,343.0,650.0,1.8950437317784257
West Bengal,murshidabad,1997,whole year,potato,6964.0,141500.0,20.318782309017806
West Bengal,murshidabad,1997,whole year,pulses total,4307200.0,3632200.0,0.843285661218425
West Bengal,murshidabad,1997,whole year,rapeseed &mustard,49527.0,41810.0,0.8441859995557979
West Bengal,murshidabad,1997,whole year,sesamum,4174.0,2462.0,0.5898418782942022
West Bengal,murshidabad,1997,whole year,small millets,40.0,17.0,0.425
West Bengal,murshidabad,1997,whole year,sugarcane,7554.0,491270.0,65.0344188509399
West Bengal,murshidabad,1997,whole year,turmeric,1865.0,6460.0,3.4638069705093835
West Bengal,murshidabad,1997,winter,rice,219994.0,540270.0,2.4558397047192195
West Bengal,murshidabad,1998,autumn,rice,53196.0,91810.0,1.725881645236484
West Bengal,murshidabad,1998,kharif,arhar/tur,234.0,190.0,0.811965811965812
West Bengal,murshidabad,1998,kharif,bajra,15.0,3.0,0.2
West Bengal,murshidabad,1998,kharif,dry ginger,174.0,159.0,0.9137931034482759
West Bengal,murshidabad,1998,kharif,jowar,585.0,263.0,0.4495726495726496
West Bengal,murshidabad,1998,kharif,jute,140407.0,1982810.0,14.121874265528072
West Bengal,murshidabad,1998,kharif,maize,186.0,590.0,3.172043010752688
West Bengal,murshidabad,1998,kharif,mesta,347.0,3330.0,9.596541786743515
West Bengal,murshidabad,1998,kharif,moong(green gram),23.0,3.0,0.13043478260869565
West Bengal,murshidabad,1998,kharif,urad,7956.0,8110.0,1.019356460532931
West Bengal,murshidabad,1998,rabi,barley,1661.0,2340.0,1.4087898856110777
West Bengal,murshidabad,1998,rabi,gram,7118.0,4380.0,0.6153413880303455
West Bengal,murshidabad,1998,rabi,khesari,7102.0,8790.0,1.2376795268938328
West Bengal,murshidabad,1998,rabi,linseed,1440.0,240.0,0.16666666666666666
West Bengal,murshidabad,1998,rabi,masoor,16157.0,12690.0,0.7854180850405397
West Bengal,murshidabad,1998,rabi,moong(green gram),107.0,80.0,0.7476635514018691
West Bengal,murshidabad,1998,rabi,peas & beans (pulses),1626.0,1190.0,0.7318573185731857
West Bengal,murshidabad,1998,rabi,rapeseed &mustard,53586.0,44490.0,0.8302541708655246
West Bengal,murshidabad,1998,rabi,urad,390.0,404.0,1.035897435897436
West Bengal,murshidabad,1998,rabi,wheat,122450.0,279700.0,2.2841976316864026
West Bengal,murshidabad,1998,summer,moong(green gram),264.0,80.0,0.30303030303030304
West Bengal,murshidabad,1998,summer,rice,91131.0,367926.0,4.0373308753333115
West Bengal,murshidabad,1998,whole year,arecanut,56.0,84.0,1.5
West Bengal,murshidabad,1998,whole year,coconut,4230.0,24369.0,5.760992907801419
West Bengal,murshidabad,1998,whole year,dry chillies,3756.0,5025.0,1.3378594249201279
West Bengal,murshidabad,1998,whole year,groundnut,632.0,1106.0,1.75
West Bengal,murshidabad,1998,whole year,potato,8590.0,169781.0,19.764959254947613
West Bengal,murshidabad,1998,whole year,sesamum,4019.0,4379.0,1.0895745210251306
West Bengal,murshidabad,1998,whole year,sugarcane,7900.0,517360.0,65.48860759493671
West Bengal,murshidabad,1998,whole year,turmeric,1920.0,4445.0,2.3151041666666665
West Bengal,murshidabad,1998,winter,rice,218651.0,534310.0,2.443665933382422
West Bengal,murshidabad,1999,autumn,dry chillies,2209.0,2344.0,1.061113626075147
West Bengal,murshidabad,1999,autumn,rice,51465.0,83430.0,1.6211017196152726
West Bengal,murshidabad,1999,autumn,sesamum,233.0,138.0,0.592274678111588
West Bengal,murshidabad,1999,kharif,arhar/tur,606.0,735.0,1.2128712871287128
West Bengal,murshidabad,1999,kharif,bajra,15.0,3.0,0.2
West Bengal,murshidabad,1999,kharif,dry ginger,236.0,253.0,1.0720338983050848
West Bengal,murshidabad,1999,kharif,groundnut,48.0,55.0,1.1458333333333333
West Bengal,murshidabad,1999,kharif,jowar,585.0,263.0,0.4495726495726496
West Bengal,murshidabad,1999,kharif,jute,141641.0,1943340.0,13.72017989141562
West Bengal,murshidabad,1999,kharif,maize,469.0,980.0,2.08955223880597
West Bengal,murshidabad,1999,kharif,mesta,351.0,3960.0,11.282051282051283
West Bengal,murshidabad,1999,kharif,moong(green gram),23.0,3.0,0.13043478260869565
West Bengal,murshidabad,1999,kharif,urad,9071.0,11652.0,1.284533127549333
West Bengal,murshidabad,1999,rabi,barley,1575.0,1363.0,0.8653968253968254
West Bengal,murshidabad,1999,rabi,dry chillies,2242.0,3605.0,1.6079393398751116
West Bengal,murshidabad,1999,rabi,gram,6697.0,6810.0,1.016873226817978
West Bengal,murshidabad,1999,rabi,groundnut,55.0,134.0,2.4363636363636365
West Bengal,murshidabad,1999,rabi,khesari,7287.0,6232.0,0.8552216275559215
West Bengal,murshidabad,1999,rabi,linseed,1048.0,562.0,0.5362595419847328
West Bengal,murshidabad,1999,rabi,masoor,16765.0,9553.0,0.5698180733671339
West Bengal,murshidabad,1999,rabi,moong(green gram),107.0,80.0,0.7476635514018691
West Bengal,murshidabad,1999,rabi,peas & beans (pulses),1513.0,1202.0,0.7944481163251818
West Bengal,murshidabad,1999,rabi,rapeseed &mustard,56124.0,47653.0,0.8490663530753332
West Bengal,murshidabad,1999,rabi,small millets,40.0,17.0,0.425
West Bengal,murshidabad,1999,rabi,urad,390.0,404.0,1.035897435897436
West Bengal,murshidabad,1999,rabi,wheat,124477.0,293610.0,2.3587490058404366
West Bengal,murshidabad,1999,summer,groundnut,157.0,289.0,1.8407643312101911
West Bengal,murshidabad,1999,summer,moong(green gram),198.0,60.0,0.30303030303030304
West Bengal,murshidabad,1999,summer,rice,100155.0,337320.0,3.367979631571065
West Bengal,murshidabad,1999,summer,sesamum,3935.0,2740.0,0.6963151207115629
West Bengal,murshidabad,1999,whole year,arecanut,25.0,37.0,1.48
West Bengal,murshidabad,1999,whole year,coconut,3963.0,35758.1,9.022987635629573
West Bengal,murshidabad,1999,whole year,sugarcane,6806.0,391898.0,57.581251836614754
West Bengal,murshidabad,1999,whole year,turmeric,1640.0,2672.0,1.6292682926829267
West Bengal,murshidabad,1999,winter,potato,8674.0,178339.0,20.560179847821075
West Bengal,murshidabad,1999,winter,rice,236455.0,450580.0,1.905563426444778
West Bengal,murshidabad,1999,winter,sesamum,38.0,19.0,0.5
West Bengal,murshidabad,2000,autumn,rice,48681.0,58760.0,1.2070417616729319
West Bengal,murshidabad,2000,kharif,arhar/tur,1266.0,840.0,0.6635071090047393
West Bengal,murshidabad,2000,kharif,dry ginger,255.0,336.0,1.3176470588235294
West Bengal,murshidabad,2000,kharif,groundnut,30.0,36.0,1.2
West Bengal,murshidabad,2000,kharif,jowar,630.0,300.0,0.47619047619047616
West Bengal,murshidabad,2000,kharif,jute,140979.0,1901450.0,13.48746976500046
West Bengal,murshidabad,2000,kharif,maize,431.0,1040.0,2.4129930394431556
West Bengal,murshidabad,2000,kharif,mesta,1080.0,7750.0,7.175925925925926
West Bengal,murshidabad,2000,kharif,moong(green gram),10.0,2.0,0.2
West Bengal,murshidabad,2000,kharif,urad,8226.0,7350.0,0.8935083880379285
West Bengal,murshidabad,2000,rabi,barley,986.0,480.0,0.486815415821501
West Bengal,murshidabad,2000,rabi,gram,10455.0,10610.0,1.0148254423720708
West Bengal,murshidabad,2000,rabi,groundnut,40.0,72.0,1.8
West Bengal,murshidabad,2000,rabi,khesari,8966.0,9160.0,1.0216372964532678
West Bengal,murshidabad,2000,rabi,linseed,1081.0,450.0,0.4162812210915819
West Bengal,murshidabad,2000,rabi,masoor,28296.0,26620.0,0.9407690132880973
West Bengal,murshidabad,2000,rabi,moong(green gram),5.0,4.0,0.8
West Bengal,murshidabad,2000,rabi,peas & beans (pulses),1735.0,1570.0,0.9048991354466859
West Bengal,murshidabad,2000,rabi,rapeseed &mustard,64987.0,67030.0,1.0314370566420976
West Bengal,murshidabad,2000,rabi,urad,135.0,113.0,0.837037037037037
West Bengal,murshidabad,2000,rabi,wheat,135506.0,373460.0,2.7560403229377295
West Bengal,murshidabad,2000,summer,groundnut,306.0,438.0,1.4313725490196079
West Bengal,murshidabad,2000,summer,moong(green gram),187.0,96.0,0.5133689839572193
West Bengal,murshidabad,2000,summer,rice,108478.0,382487.0,3.5259407437452754
West Bengal,murshidabad,2000,whole year,arecanut,50.0,100.0,2.0
West Bengal,murshidabad,2000,whole year,coconut,4008.0,35587.0,8.878992015968064
West Bengal,murshidabad,2000,whole year,dry chillies,4290.0,5718.0,1.3328671328671329
West Bengal,murshidabad,2000,whole year,potato,8869.0,213689.0,24.093922651933703
West Bengal,murshidabad,2000,whole year,sesamum,4675.0,4066.0,0.8697326203208556
West Bengal,murshidabad,2000,whole year,sugarcane,6451.0,420610.0,65.20074407068671
West Bengal,murshidabad,2000,whole year,turmeric,2145.0,5109.0,2.381818181818182
West Bengal,murshidabad,2000,winter,rice,66958.0,106930.0,1.596971235699991
West Bengal,murshidabad,2001,autumn,rice,48521.0,97682.0,2.01319016508316
West Bengal,murshidabad,2001,kharif,arhar/tur,1115.0,1634.0,1.4654708520179371
West Bengal,murshidabad,2001,kharif,dry ginger,268.0,362.0,1.3507462686567164
West Bengal,murshidabad,2001,kharif,groundnut,103.0,147.0,1.4271844660194175
West Bengal,murshidabad,2001,kharif,jowar,700.0,336.0,0.48
West Bengal,murshidabad,2001,kharif,jute,142951.0,2009997.0,14.060741093101832
West Bengal,murshidabad,2001,kharif,maize,51.0,118.0,2.3137254901960786
West Bengal,murshidabad,2001,kharif,mesta,148.0,1561.0,10.547297297297296
West Bengal,murshidabad,2001,kharif,moong(green gram),5.0,2.0,0.4
West Bengal,murshidabad,2001,kharif,small millets,45.0,44.0,0.9777777777777777
West Bengal,murshidabad,2001,kharif,urad,2161.0,969.0,0.44840351689032854
West Bengal,murshidabad,2001,rabi,barley,656.0,769.0,1.1722560975609757
West Bengal,murshidabad,2001,rabi,gram,9904.0,7712.0,0.778675282714055
West Bengal,murshidabad,2001,rabi,groundnut,70.0,105.0,1.5
West Bengal,murshidabad,2001,rabi,khesari,8332.0,6888.0,0.8266922707633221
West Bengal,murshidabad,2001,rabi,linseed,984.0,296.0,0.3008130081300813
West Bengal,murshidabad,2001,rabi,masoor,27661.0,16049.0,0.5802031741441018
West Bengal,murshidabad,2001,rabi,moong(green gram),15.0,9.0,0.6
West Bengal,murshidabad,2001,rabi,peas & beans (pulses),1872.0,1135.0,0.6063034188034188
West Bengal,murshidabad,2001,rabi,rapeseed &mustard,63005.0,54329.0,0.8622966431235616
West Bengal,murshidabad,2001,rabi,urad,285.0,291.0,1.0210526315789474
West Bengal,murshidabad,2001,rabi,wheat,137732.0,318502.0,2.312476403450179
West Bengal,murshidabad,2001,summer,groundnut,574.0,653.0,1.137630662020906
West Bengal,murshidabad,2001,summer,moong(green gram),121.0,47.0,0.3884297520661157
West Bengal,murshidabad,2001,summer,rice,112413.0,383715.0,3.4134397267219985
West Bengal,murshidabad,2001,whole year,arecanut,53.0,106.0,2.0
West Bengal,murshidabad,2001,whole year,coconut,4110.0,30631.8,7.452992700729927
West Bengal,murshidabad,2001,whole year,dry chillies,3976.0,5780.0,1.4537223340040242
West Bengal,murshidabad,2001,whole year,potato,7614.0,174357.0,22.89952718676123
West Bengal,murshidabad,2001,whole year,sesamum,4122.0,3097.0,0.7513343037360505
West Bengal,murshidabad,2001,whole year,sugarcane,6360.0,481885.0,75.76808176100629
West Bengal,murshidabad,2001,whole year,turmeric,1460.0,4938.0,3.382191780821918
West Bengal,murshidabad,2001,winter,rice,234126.0,603952.0,2.5796024362949863
West Bengal,murshidabad,2002,autumn,dry chillies,2709.0,3633.0,1.3410852713178294
West Bengal,murshidabad,2002,autumn,rice,53336.0,104418.0,1.957739613019349
West Bengal,murshidabad,2002,autumn,sesamum,60.0,41.0,0.6833333333333333
West Bengal,murshidabad,2002,kharif,arhar/tur,1354.0,1436.0,1.0605612998522895
West Bengal,murshidabad,2002,kharif,dry ginger,258.0,373.0,1.445736434108527
West Bengal,murshidabad,2002,kharif,groundnut,100.0,145.0,1.45
West Bengal,murshidabad,2002,kharif,jowar,1140.0,553.0,0.4850877192982456
West Bengal,murshidabad,2002,kharif,jute,143852.0,1997089.0,13.882942190584767
West Bengal,murshidabad,2002,kharif,maize,105.0,211.0,2.0095238095238095
West Bengal,murshidabad,2002,kharif,mesta,105.0,903.0,8.6
West Bengal,murshidabad,2002,kharif,small millets,46.0,30.0,0.6521739130434783
West Bengal,murshidabad,2002,kharif,urad,2418.0,1425.0,0.5893300248138957
West Bengal,murshidabad,2002,rabi,barley,708.0,629.0,0.8884180790960452
West Bengal,murshidabad,2002,rabi,dry chillies,1885.0,2795.0,1.4827586206896552
West Bengal,murshidabad,2002,rabi,gram,10024.0,5528.0,0.5514764565043895
West Bengal,murshidabad,2002,rabi,khesari,9041.0,4003.0,0.4427607565534786
West Bengal,murshidabad,2002,rabi,linseed,581.0,157.0,0.270223752151463
West Bengal,murshidabad,2002,rabi,masoor,28053.0,16823.0,0.5996863080597441
West Bengal,murshidabad,2002,rabi,moong(green gram),20.0,14.0,0.7
West Bengal,murshidabad,2002,rabi,peas & beans (pulses),1764.0,1046.0,0.5929705215419501
West Bengal,murshidabad,2002,rabi,rapeseed &mustard,62031.0,51270.0,0.826522222759588
West Bengal,murshidabad,2002,rabi,urad,200.0,180.0,0.9
West Bengal,murshidabad,2002,rabi,wheat,133961.0,290927.0,2.171729085330805
West Bengal,murshidabad,2002,summer,groundnut,171.0,218.0,1.2748538011695907
West Bengal,murshidabad,2002,summer,rice,115142.0,360521.0,3.131098990811346
West Bengal,murshidabad,2002,summer,sesamum,4531.0,3762.0,0.830280291326418
West Bengal,murshidabad,2002,whole year,arecanut,70.0,124.0,1.7714285714285714
West Bengal,murshidabad,2002,whole year,coconut,4239.0,35594.9,8.397004010379806
West Bengal,murshidabad,2002,whole year,sugarcane,6453.0,436165.0,67.59104292577096
West Bengal,murshidabad,2002,whole year,turmeric,1498.0,4473.0,2.985981308411215
West Bengal,murshidabad,2002,winter,potato,8832.0,203207.0,23.008038949275363
West Bengal,murshidabad,2002,winter,rice,238246.0,607864.0,2.5514132451331815
West Bengal,murshidabad,2002,winter,sesamum,19.0,13.0,0.6842105263157895
West Bengal,murshidabad,2003,autumn,rice,40170.0,84157.0,2.0950211600697037
West Bengal,murshidabad,2003,kharif,arhar/tur,442.0,457.0,1.0339366515837105
West Bengal,murshidabad,2003,kharif,dry ginger,251.0,363.0,1.4462151394422311
West Bengal,murshidabad,2003,kharif,groundnut,75.0,75.0,1.0
West Bengal,murshidabad,2003,kharif,jowar,1140.0,553.0,0.4850877192982456
West Bengal,murshidabad,2003,kharif,jute,153960.0,2070497.0,13.448278773707456
West Bengal,murshidabad,2003,kharif,maize,1973.0,6281.0,3.183476938672073
West Bengal,murshidabad,2003,kharif,mesta,94.0,794.0,8.446808510638299
West Bengal,murshidabad,2003,kharif,moong(green gram),21.0,16.0,0.7619047619047619
West Bengal,murshidabad,2003,kharif,other kharif pulses,5.0,3.0,0.6
West Bengal,murshidabad,2003,kharif,sunflower,115.0,46.0,0.4
West Bengal,murshidabad,2003,kharif,urad,3713.0,2357.0,0.6347966603824401
West Bengal,murshidabad,2003,rabi,barley,689.0,1137.0,1.6502177068214805
West Bengal,murshidabad,2003,rabi,gram,12634.0,11505.0,0.910637961057464
West Bengal,murshidabad,2003,rabi,groundnut,57.0,104.0,1.8245614035087718
West Bengal,murshidabad,2003,rabi,khesari,13268.0,17223.0,1.298085619535725
West Bengal,murshidabad,2003,rabi,linseed,616.0,331.0,0.5373376623376623
West Bengal,murshidabad,2003,rabi,masoor,24609.0,19060.0,0.7745133894103783
West Bengal,murshidabad,2003,rabi,moong(green gram),12.0,9.0,0.75
West Bengal,murshidabad,2003,rabi,peas & beans (pulses),6904.0,8418.0,1.2192931633835458
West Bengal,murshidabad,2003,rabi,rapeseed &mustard,77506.0,81297.0,1.0489123422702757
West Bengal,murshidabad,2003,rabi,urad,3336.0,2695.0,0.8078537170263789
West Bengal,murshidabad,2003,rabi,wheat,134831.0,346801.0,2.5721162047303663
West Bengal,murshidabad,2003,summer,groundnut,124.0,174.0,1.403225806451613
West Bengal,murshidabad,2003,summer,moong(green gram),96.0,30.0,0.3125
West Bengal,murshidabad,2003,summer,rice,130991.0,431128.0,3.2912795535571147
West Bengal,murshidabad,2003,whole year,arecanut,71.0,113.0,1.591549295774648
West Bengal,murshidabad,2003,whole year,coconut,4225.0,30381.9,7.190982248520711
West Bengal,murshidabad,2003,whole year,dry chillies,4744.0,6546.0,1.379848229342327
West Bengal,murshidabad,2003,whole year,potato,7405.0,170658.0,23.046320054017556
West Bengal,murshidabad,2003,whole year,sesamum,14154.0,14578.0,1.029956196128303
West Bengal,murshidabad,2003,whole year,sugarcane,5817.0,439185.0,75.5002578648788
West Bengal,murshidabad,2003,whole year,turmeric,1441.0,4801.0,3.3317140874392783
West Bengal,murshidabad,2003,winter,rice,232299.0,598306.0,2.575585775229338
West Bengal,murshidabad,2004,autumn,rice,38130.0,85853.0,2.251586677157094
